nomattribuant;idattribuant;annee;dateconvention;referencedecision;nombeneficiaire;idbeneficiaire;rnabeneficiaire;categorietiers;objet;montant;nature;naturecomptable;conditionsversement;datesperiodeversement;idrae;notificationue;pourcentagesubvention;dispositifaide;gid
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE LES COCCINELLES;77567227213747;;50-Personnes morales de droits privé autres qu'organismes sociaux;Croix Rouge - Les CoccinellesSUB.IND. FONCT.2022;172000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8909
Commune de Lyon;21690123100011;2022;;2022/2049;CROIX ROUGE FRANCAISE LES COCCINELLES;77567227213747;;50-Personnes morales de droits privé autres qu'organismes sociaux;Les Coccinelles CRF - 2e tranche 2022;37000,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8910
Commune de Lyon;21690123100011;2022;;;CRF ARLEQUIN;77567227217326;;50-Personnes morales de droits privé autres qu'organismes sociaux;;57515,0;aide en nature;fonctionnement;;;;;;;8911
Commune de Lyon;21690123100011;2022;;2022/2049;CRF ARLEQUIN;77567227217326;;50-Personnes morales de droits privé autres qu'organismes sociaux;Arlequin CRF - 2e tranche 2022;22404,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8912
Commune de Lyon;21690123100011;2022;;2022/1487;CRF ARLEQUIN;77567227217326;;50-Personnes morales de droits privé autres qu'organismes sociaux;CRF- Arlequin - Sub indiv 2022;234560,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8913
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE LES OURSONS MC;77567227217375;;50-Personnes morales de droits privé autres qu'organismes sociaux;CRF - Les P'tits Oursons - Fonct 2022;64000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8914
Commune de Lyon;21690123100011;2022;;2022/2049;CROIX ROUGE FRANCAISE LES OURSONS MC;77567227217375;;50-Personnes morales de droits privé autres qu'organismes sociaux;MC Les Petits Oursons CRF- 2e tranche 2022;16200,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8915
Commune de Lyon;21690123100011;2022;;;CROIX ROUGE FRANCAISE CHRYSALIDE;77567227217672;;50-Personnes morales de droits privé autres qu'organismes sociaux;;89885,0;aide en nature;fonctionnement;;;;;;;8916
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE CHRYSALIDE;77567227217672;;50-Personnes morales de droits privé autres qu'organismes sociaux;Croix Rouge - Chrysalide SUBV.INDIV.FCT.2022;248000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8917
Commune de Lyon;21690123100011;2022;;2022/2049;CROIX ROUGE FRANCAISE CHRYSALIDE;77567227217672;;50-Personnes morales de droits privé autres qu'organismes sociaux;La Chrysalide CRF- 2e tranche 2022;53340,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8918
Commune de Lyon;21690123100011;2022;;;CROIX ROUGE FRANCAISE PIERROT ET COLOMBINE;77567227226681;;50-Personnes morales de droits privé autres qu'organismes sociaux;;84174,0;aide en nature;fonctionnement;;;;;;;8919
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE PIERROT ET COLOMBINE;77567227226681;;50-Personnes morales de droits privé autres qu'organismes sociaux;Croix Rouge - Pierrot et Colombine  Sub ind Fonct 2022;208000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8920
Commune de Lyon;21690123100011;2022;;2022/2049;CROIX ROUGE FRANCAISE PIERROT ET COLOMBINE;77567227226681;;50-Personnes morales de droits privé autres qu'organismes sociaux;Pierrot et Colombine CRF - 2e tranche 2022;45000,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8921
Commune de Lyon;21690123100011;2022;;;CROIX ROUGE FRANCAISE SAVOIE LAMARTINE;77567227230758;;50-Personnes morales de droits privé autres qu'organismes sociaux;;132853,0;aide en nature;fonctionnement;;;;;;;8922
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE SAVOIE LAMARTINE;77567227230758;;50-Personnes morales de droits privé autres qu'organismes sociaux;Croix-Rouge - Savoie LamartineSUB.IND. FONCT.2022;248000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8923
Commune de Lyon;21690123100011;2022;;2022/2049;CROIX ROUGE FRANCAISE SAVOIE LAMARTINE;77567227230758;;50-Personnes morales de droits privé autres qu'organismes sociaux;Savoie Lamartine CRF - 2e tranche 2022;55000,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8924
Commune de Lyon;21690123100011;2022;;;CROIX ROUGE FRANCAISE OURSONS ET COMPAGNIE;77567227233588;;50-Personnes morales de droits privé autres qu'organismes sociaux;;61956,0;aide en nature;fonctionnement;;;;;;;8925
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE OURSONS ET COMPAGNIE;77567227233588;;50-Personnes morales de droits privé autres qu'organismes sociaux;CRF- Oursons et compagnie Sub ind 2022;200000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8926
Commune de Lyon;21690123100011;2022;;;CROIX ROUGE FRANCAISE LA RONDE DES COLIBRIS;77567227235658;;50-Personnes morales de droits privé autres qu'organismes sociaux;;173242,0;aide en nature;fonctionnement;;;;;;;8928
Commune de Lyon;21690123100011;2022;;2022/1487;CROIX ROUGE FRANCAISE LA RONDE DES COLIBRIS;77567227235658;;50-Personnes morales de droits privé autres qu'organismes sociaux;CRF La Ronde des Colibris (Ex La Ronde enfantine) Sub ind Fonct 2022;204000,0;aide en numéraire;;échelonné;2022-03-22,2022-10-22;;False;1,0;;8929
Commune de Lyon;21690123100011;2022;;2022/2049;CROIX ROUGE FRANCAISE LA RONDE DES COLIBRIS;77567227235658;;50-Personnes morales de droits privé autres qu'organismes sociaux;La Ronde des Colibris_CRF - 2e tranche - 2022;30000,0;aide en numéraire;;unique;2022-11-10;;False;1,0;;8930
Commune de Lyon;21690123100011;2022;;2022/1890;ECLAIREUSES ECLAIREURS DE FRANCE;77567559800590;;50-Personnes morales de droits privé autres qu'organismes sociaux;ASSOCIATION ECLAIREUSES ET ECLAIREURS DE FRANCE SUBVENTION JEUNESSE 2022;3000,0;aide en numéraire;;unique;2022-10-19;;False;1,0;;8931
Commune de Lyon;21690123100011;2022;;2022/1619;LES PETITS FRERES DES PAUVRES;77568025900337;;50-Personnes morales de droits privé autres qu'organismes sociaux;Les Petits Frères des Pauvres - action 2022;11000,0;aide en numéraire;;unique;2022-09-22;;False;1,0;;8932
Commune de Lyon;21690123100011;2022;;2022/1890;SCOUTS ET GUIDES DE FRANCE 28E LYON ASSO;77568202400788;;50-Personnes morales de droits privé autres qu'organismes sociaux;ASSOCIATION SCOUTS ET GUIDES DE FRANCE SUBVENTION JEUNESSE 2022;3000,0;aide en numéraire;;unique;2022-10-19;;False;1,0;;8933
Commune de Lyon;21690123100011;2022;;2022/1899;APF FRANCE HANDICAP;77568873209815;;50-Personnes morales de droits privé autres qu'organismes sociaux;AFP FRANCE HANDICAPE de Villeurbanne assure la conduite de projets inclusifs et innovants associant  professionnels salariés, bénévoles et personnes en situation de handicap dans leur élaboration.;6500,0;aide en numéraire;;unique;2022-09-15;;False;1,0;;8934
Commune de Lyon;21690123100011;2022;;;ICF HABITAT SUD EST MEDITERRANEE;77569094400118;;50-Personnes morales de droits privé autres qu'organismes sociaux;LOGEMENT SOCIAL 118 RUE CHAPONNAY LYON 3;71573,0;aide en numéraire;;unique;2022-08-05;;False;1,0;;8935
Commune de Lyon;21690123100011;2022;;;ICF HABITAT SUD EST MEDITERRANEE;77569094400118;;50-Personnes morales de droits privé autres qu'organismes sociaux;LOGEMENT SOCIAL 6 RUE PHILIBERT ROUSSY;93588,0;aide en numéraire;;unique;2022-08-05;;False;1,0;;8936
Commune de Lyon;21690123100011;2022;;;ICF HABITAT SUD EST MEDITERRANEE;77569094400118;;50-Personnes morales de droits privé autres qu'organismes sociaux;LOGEMENT SOCIAL SOLDE 19 RUE LALANDE L6;128490,8;aide en numéraire;;unique;2022-08-05;;False;1,0;;8937
Commune de Lyon;21690123100011;2022;2022-11-10;2022/2117;SPA DISPENSAIRE DE LYON;77569199101199;;50-Personnes morales de droits privé autres qu'organismes sociaux;SPA 2022;5000,0;aide en numéraire;;unique;2022-11-30;;False;1,0;;8938
Commune de Lyon;21690123100011;2022;;2022/1943;UNION NATIONALE FEDERATION HLM;77569790700068;;50-Personnes morales de droits privé autres qu'organismes sociaux;Subvention Union Nationale Fédération HLM - 2022;30000,0;aide en numéraire;;unique;2022-11-30;;False;1,0;;8939
Commune de Lyon;21690123100011;2022;;2022/1619;SOS AMITIE LYON;77569809500145;;50-Personnes morales de droits privé autres qu'organismes sociaux;SOS Amitié - fonctionnement 2022;1000,0;aide en numéraire;;unique;2022-09-22;;False;1,0;;8940
Commune de Lyon;21690123100011;2022;;2022/1419;PREVENTION ROUTIERE COMITE RHONE;77571979202544;;50-Personnes morales de droits privé autres qu'organismes sociaux;PREVENTION ROUTIERE :   Action d'éducation, de formation et d'information auprès de publics ciblés avec pour objectif une prise de conscience de l'insécurité routière.;4500,0;aide en numéraire;;unique;2022-10-26;;False;1,0;;8941
Commune de Lyon;21690123100011;2022;;2022/1900;AMICALE DU NID;77572367900301;;50-Personnes morales de droits privé autres qu'organismes sociaux;AMICALE DU NID  PROMO SANTE MENTALE;4496,0;aide en numéraire;;unique;2022-12-07;;False;1,0;;8942
Commune de Lyon;21690123100011;2022;;2022/2069;AMICALE DU NID;77572367900301;;50-Personnes morales de droits privé autres qu'organismes sociaux;AMICALE DU NID - fonctionnement 2022;35000,0;aide en numéraire;;unique;2022-11-30;;False;1,0;;8943
Commune de Lyon;21690123100011;2022;;2022/1619;AMICALE DU NID;77572367900301;;50-Personnes morales de droits privé autres qu'organismes sociaux;Amicale du Nid - fonctionnement 2022;35000,0;aide en numéraire;;échelonné;2022-07-01,2022-10-08;;False;1,0;;8944
Commune de Lyon;21690123100011;2022;;2022/1619;MOUVEMENT DU NID;77572374500045;;50-Personnes morales de droits privé autres qu'organismes sociaux;Mouvement du Nid - fonctionnement 2022;3000,0;aide en numéraire;;unique;2022-09-22;;False;1,0;;8945
Commune de Lyon;21690123100011;2022;;2022/2108;GOETHE INSTITUT LYON;77574662100058;;50-Personnes morales de droits privé autres qu'organismes sociaux;Programmation européenne 2022 sur 3 thématiques : Écologie et durabilité", "Égalité des chances" et "Innovation";8000,0;aide en numéraire;;unique;2022-10-08;;False;1,0;;8946
Commune de Lyon;21690123100011;2022;;2022/1705;GOETHE INSTITUT LYON;77574662100058;;50-Personnes morales de droits privé autres qu'organismes sociaux;TLMD_GOETHE INSTITUT_SOMMERKINO!;1500,0;aide en numéraire;;échelonné;2022-06-04,2022-09-02;;False;1,0;;8947
Commune de Lyon;21690123100011;2022;;;BATIGERE RHONE ALPES;77859651000041;;50-Personnes morales de droits privé autres qu'organismes sociaux;LOGEMENT SOCIAL 73 RUE DE CUIRE L4;16596,0;aide en numéraire;;unique;2022-08-03;;False;1,0;;8948
Commune de Lyon;21690123100011;2022;;2022/2062;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;CERCLE DE L'AVIRON DE LYON;6000,0;aide en numéraire;;unique;2022-10-04;;False;1,0;;8949
Commune de Lyon;21690123100011;2022;;2022/1470;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;CERCLE DE L'AVIRON DE LYON;35000,0;aide en numéraire;;unique;2022-03-09;;False;1,0;;8950
Commune de Lyon;21690123100011;2022;;2022/1883;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;CERCLE DE L'AVIRON DE LYON  ACHAT BATEAU;15000,0;aide en numéraire;;unique;2022-09-10;;False;1,0;;8951
Commune de Lyon;21690123100011;2022;;2022/2079;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;Cercle de l'Aviron de Lyon;4100,0;aide en numéraire;;unique;2022-11-23;;False;1,0;;8952
Commune de Lyon;21690123100011;2022;2022-05-19;2022/1717;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;FDE_CERCLE DE L AVIRON DE LYON_Au fil de l'eau;1500,0;aide en numéraire;;unique;2022-07-12;;False;1,0;;8953
Commune de Lyon;21690123100011;2022;;2022/2079;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;Hugo BOUCHERON  Cercle de l'Aviron de Lyon;7500,0;aide en numéraire;;unique;2022-11-23;;False;1,0;;8954
Commune de Lyon;21690123100011;2022;;2022/2079;CERCLE DE L AVIRON DE LYON;77967246800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;Matthieu ANDRODIAS  Cercle de l'Aviron de Lyon;7500,0;aide en numéraire;;unique;2022-11-23;;False;1,0;;8955
Commune de Lyon;21690123100011;2022;;;LYON SPORT METROPOLE;77967529700021;;50-Personnes morales de droits privé autres qu'organismes sociaux;;259461,0;aide en nature;fonctionnement;;;;;;;8956
Commune de Lyon;21690123100011;2022;2022-01-01;2022/1549;LYON SPORT METROPOLE;77967529700021;;50-Personnes morales de droits privé autres qu'organismes sociaux;Lyon Sport Métropole;609,0;aide en numéraire;;échelonné;2022-09-28,2022-10-06;;False;1,0;;8957
Commune de Lyon;21690123100011;2022;2022-01-01;2022/1549;LYON SPORT METROPOLE;77967529700021;;50-Personnes morales de droits privé autres qu'organismes sociaux;Lyon Sport Métropole;97338,0;aide en numéraire;;échelonné;2022-09-28,2022-10-06;;False;1,0;;8958
Commune de Lyon;21690123100011;2022;;2022/1549;LYON SPORT METROPOLE;77967529700021;;50-Personnes morales de droits privé autres qu'organismes sociaux;Lyon Sports Metropole;1940,0;aide en numéraire;;échelonné;2022-09-28,2022-10-25;;False;1,0;;8959
Commune de Lyon;21690123100011;2022;;2022/1470;AVIRON CLUB LYON CALUIRE;77967531300018;;50-Personnes morales de droits privé autres qu'organismes sociaux;AVIRON CLUB LYON CALUIRE;26000,0;aide en numéraire;;unique;2022-06-02;;False;1,0;;8960
Commune de Lyon;21690123100011;2022;;2022/1717;AVIRON CLUB LYON CALUIRE;77967531300018;;50-Personnes morales de droits privé autres qu'organismes sociaux;FDE_AVIRON CLUB LYON CALUIRE_Au fil de l eau;1500,0;aide en numéraire;;unique;2022-11-30;;False;1,0;;8961
Commune de Lyon;21690123100011;2022;;2022/2079;AVIRON CLUB LYON CALUIRE;77967531300018;;50-Personnes morales de droits privé autres qu'organismes sociaux;Samuel ARQUE  (Aviron Club Lyon Caluire);4100,0;aide en numéraire;;unique;2022-12-01;;False;1,0;;8962
Commune de Lyon;21690123100011;2022;;2022/1717;YACHT CLUB DU RHONE;77973690900010;;50-Personnes morales de droits privé autres qu'organismes sociaux;FDE_YACHT CLUB DU RHONE_Des voiles sur la Saône;4126,0;aide en numéraire;;unique;2022-11-26;;False;1,0;;8963
Commune de Lyon;21690123100011;2022;;;TENNIS CLUB DE LYON;77978631800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;;20951,0;aide en nature;fonctionnement;;;;;;;8964
Commune de Lyon;21690123100011;2022;;2022/1470;TENNIS CLUB DE LYON;77978631800013;;50-Personnes morales de droits privé autres qu'organismes sociaux;TENNIS CLUB DE LYON;22000,0;aide en numéraire;;unique;2022-06-11;;False;1,0;;8965
Commune de Lyon;21690123100011;2022;2022-01-27;2022/1471;FEDERATION DES CENTRES SOCIAUX DU RHONE;77978721700040;;50-Personnes morales de droits privé autres qu'organismes sociaux;FEDERATION DES CENTRES SOCIAUX DU RHONE SUBVENTION 2022 DGF1;64595,0;aide en numéraire;;échelonné;2022-03-12,2022-11-11;;False;1,0;;8966
Commune de Lyon;21690123100011;2022;;;ASS FAMILLE QUARTIER ST VINCENT LES AUGUSTINS CC;77982418400013;;50-Personnes morales de droits privé autres qu'organismes sociaux;;15351,0;aide en nature;fonctionnement;;;;;;;8967
Commune de Lyon;21690123100011;2022;;2022/2049;ASS FAMILLE QUARTIER ST VINCENT LES AUGUSTINS CC;77982418400013;;50-Personnes morales de droits privé autres qu'organismes sociaux;AFQSV_Les Augustins - 2e tranche 2022;20000,0;aide en numéraire;;unique;2022-11-19;;False;1,0;;8968
Commune de Lyon;21690123100011;2022;;2022/1487;ASS FAMILLE QUARTIER ST VINCENT LES AUGUSTINS CC;77982418400013;;50-Personnes morales de droits privé autres qu'organismes sociaux;Familles Quartier St Vincent-Les Augustins SUBV.INDIV.FONCT. 2022;124000,0;aide en numéraire;;échelonné;2022-02-25,2022-09-03;;False;1,0;;8969
Commune de Lyon;21690123100011;2022;;2022/1613;COMITE BOULISTE DEPARTEMENTAL DU RHONE;77982569400036;;50-Personnes morales de droits privé autres qu'organismes sociaux;EVENSPOR - Tournois boulistes de Pentecôte + Trophée des Clos lyonnais 2022- CBDRLM;14000,0;aide en numéraire;;unique;2022-11-19;;False;1,0;;8970
Commune de Lyon;21690123100011;2022;2022-11-10;2022/2083;LE CYCLOTOURISTE;77982571000022;;50-Personnes morales de droits privé autres qu'organismes sociaux;EVENSPOR - SAINTELYON;28000,0;aide en numéraire;;unique;2022-12-16;;False;1,0;;8971
Commune de Lyon;21690123100011;2022;;2022/1470;LE CYCLOTOURISTE;77982571000022;;50-Personnes morales de droits privé autres qu'organismes sociaux;LE CYCLOTOURISTE;5000,0;aide en numéraire;;unique;2022-03-25;;False;1,0;;8972
Commune de Lyon;21690123100011;2022;;;AMICALE SPORTIVE LYONNAISE DE BANQUE;77982579300010;;;;16544,0;aide en nature;fonctionnement;;;;;;;8973
Commune de Lyon;21690123100011;2022;;;LYON CROIX ROUSSE FOOTBALL;77982582700024;;50-Personnes morales de droits privé autres qu'organismes sociaux;;112105,0;aide en nature;fonctionnement;;;;;;;8974
Commune de Lyon;21690123100011;2022;;2022/1470;LYON CROIX ROUSSE FOOTBALL;77982582700024;;50-Personnes morales de droits privé autres qu'organismes sociaux;LYON CROIX ROUSSE FOOTBALL;16000,0;aide en numéraire;;unique;2022-04-06;;False;1,0;;8975
Commune de Lyon;21690123100011;2022;;2021/1399;UNION DEPARTEMENTAL CFE CGC RHONE;77982675900036;;50-Personnes morales de droits privé autres qu'organismes sociaux;Subv. UD CFE-CGC 2021;1900,0;aide en numéraire;;unique;2022-03-05;;False;1,0;;8976
Commune de Lyon;21690123100011;2022;;2022/2122;UNION DEPARTEMENTAL CFE CGC RHONE;77982675900036;;50-Personnes morales de droits privé autres qu'organismes sociaux;Subvention annuelle 2022 à l'UD CFE-CGC du Rhône;1900,0;aide en numéraire;;unique;2022-11-23;;False;1,0;;8977
Commune de Lyon;21690123100011;2022;;2022/1895;SCE MAINTIEN DOMICILE LYON PENTES PRESQU;77982738500054;;50-Personnes morales de droits privé autres qu'organismes sociaux;SMD - fonctionnement 2022;13000,0;aide en numéraire;;unique;2022-10-01;;False;1,0;;8978
Commune de Lyon;21690123100011;2022;;2022-1858;HOT CLUB DE LYON;77982745000031;;50-Personnes morales de droits privé autres qu'organismes sociaux;HOT CLUB DE LYON  - FIMA 2022;20000,0;aide en numéraire;;unique;2022-08-25;;False;1,0;;8979
Commune de Lyon;21690123100011;2022;;;LA RONDE FOLKLORIQUE;77982751800035;;;;738,0;aide en nature;fonctionnement;;;;;;;8980
Commune de Lyon;21690123100011;2022;;2022/2049;CRECHE ST BERNARD;77987618400036;;50-Personnes morales de droits privé autres qu'organismes sociaux;Melba CF ST BERNARD- 2e tranche 2022;15600,0;aide en numéraire;;unique;2022-11-24;;False;1,0;;9058
Commune de Lyon;21690123100011;2022;;2022/2065;MOUVEMENT UNION ACTION DEPORTES INTERNES RESISTANC;77982757500019;;50-Personnes morales de droits privé autres qu'organismes sociaux;MOUVEMENT D'UNION ET D'ACTION DES DEPORTES ET INTERNES DE LA RESISITANCE - MUADIR  FONCTIONNEMENT;2500,0;aide en numéraire;;unique;2022-11-17;;False;1,0;;8981
