nomattribuant;idattribuant;annee;dateconvention;referencedecision;nombeneficiaire;idbeneficiaire;rnabeneficiaire;objet;montant;nature;conditionsversement;datesperiodeversement;idrae;notificationue;pourcentagesubvention;dispositifaide;gid
Métropole de Lyon (Budget principal);20004697700019;2022;;;ERILIA;05881167000015;;2020 - LYON 8 - 270-272 boulevard Pinel - Bât. B & C - 1er acompte - LQ;73600,0;aide en numéraire;unique;2022-03-25;;False;1,0;;11912
Métropole de Lyon (Budget principal);20004697700019;2022;;;ERILIA;05881167000015;;2020 - RILLIEUX - rue Marcel Mérieux - DAS n° 227 - 1er acompte - LQ;128000,0;aide en numéraire;unique;2022-04-08;;False;1,0;;11913
Métropole de Lyon (Budget principal);20004697700019;2022;;;ERILIA;05881167000015;;AIDE_PIERRE_LY8 - 274 BD PINEL - BAT A - 1 - AJ;41200,0;aide en numéraire;unique;2022-02-18;;False;1,0;;11914
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;DTEE PATR 2022 - LPO - 1;966,0;aide en numéraire;unique;2022-03-17;;False;1,0;;11915
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;DTEE PATR 2022 - LPO - 2;644,0;aide en numéraire;unique;2022-12-20;;False;1,0;;11916
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;DTEE PEDD 2021 - 3;252,0;aide en numéraire;unique;2022-02-01;;False;1,0;;11917
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;MARATHON DE LA BIODIVERSITE - 1;20075,0;aide en numéraire;unique;2022-04-14;;False;1,0;;11918
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;PAEC 2020 - LPO - SOLDE;2897,62;aide en numéraire;unique;2022-07-18;;False;1,0;;11919
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;PAEC 2021-LPO - acompte;1134,5;aide en numéraire;unique;2022-07-28;;False;1,0;;11920
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;PATR 2022 - 1;6624,0;aide en numéraire;unique;2022-03-14;;False;1,0;;11921
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;PATR 2022 - LPO - solde;1494,58;aide en numéraire;unique;2022-12-22;;False;1,0;;11922
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;PATR 2022 - pat végé LPO - SOLDE;3312,0;aide en numéraire;unique;2022-12-21;;False;1,0;;11923
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;PATR 2022 - patrimoine végétal  - 1er acompte;4968,0;aide en numéraire;unique;2022-05-02;;False;1,0;;11924
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;STPU-TRAME VERTE 2021-LPO AURA - solde;10752,8;aide en numéraire;unique;2022-05-16;;False;1,0;;11925
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;TRAME VERTE 2021 - patrimoine - complément mandat 2022-50105 SOLDE;621,52;aide en numéraire;unique;2022-07-04;;False;1,0;;11926
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;TRAME VERTE 2021 - patrimoine végétal / ingénierie prospective - LPOSOLDE;2486,08;aide en numéraire;unique;2022-06-14;;False;1,0;;11927
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;TRAME VERTE 2022 - PAT. VEGETA - acompte 60%;6633,0;aide en numéraire;unique;2022-06-09;;False;1,0;;11928
Métropole de Lyon (Budget principal);20004697700019;2022;;;LPO AUVERGNE RHONE ALPES;30112510000034;;valorisat trame verte 2022-LPO - ACOMPTE;24981,0;aide en numéraire;unique;2022-06-09;;False;1,0;;11929
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;202000114 - Avenant n°1 - Solde subvention FSE 2020 - 2020-02206;16320,28;aide en numéraire;unique;2022-12-31;;False;1,0;;11930
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;202000114-Itinéraire Emploi Re - Solde subvention FSE 2020 - 2020-02206;16175,76;aide en numéraire;unique;2022-12-31;;False;1,0;;11931
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;202000273-Levée des freins à l - Solde subvention FSE 2020 montant proratisé - 2020-02209;6169,67;aide en numéraire;unique;2022-12-31;;False;1,0;;11932
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;202200116 - Tous au numérique - 1er acompte - subvention 2022 - 50% - dossier 2022-2944;20742,68;aide en numéraire;unique;2022-09-21;;False;1,0;;11933
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;ALYNEA - Dvpt Inclusion Num - Solde subvention FSE 2020 montant proratisé - 2020-02209;2869,49;aide en numéraire;unique;2022-12-31;;False;1,0;;11934
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Actions Levée des freins - 1er acompte subvention 2022 70% - 2022-00016;12790,4;aide en numéraire;unique;2022-03-30;;False;1,0;;11935
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Actions Levée des freins - Solde subvention 2021 30% - 2021-00016;5481,6;aide en numéraire;unique;2022-03-25;;False;1,0;;11936
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;FSL - SUBVENTION GLA 2020 - solde ALYNEA;3211,0;aide en numéraire;unique;2022-01-28;;False;1,0;;11937
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;FSL-ASLL2022-Mesure individu. - 1;91200,0;aide en numéraire;unique;2022-08-19;;False;1,0;;11938
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;FSL-GLA2022-Aide gestion loc - 1;18692,0;aide en numéraire;unique;2022-08-19;;False;1,0;;11939
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi diversifiés - 1er acompte subvention 2022 70% - 2022-00131;197050,0;aide en numéraire;unique;2022-03-30;;False;1,0;;11940
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi diversifiés - Solde subvention 2021 30% - 2021-00123;79950,0;aide en numéraire;unique;2022-03-07;;False;1,0;;11941
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi innovants -  1er acompte subvention 2022 70% - 2022-00195;56000,0;aide en numéraire;unique;2022-03-30;;False;1,0;;11942
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi innovants - Solde subvention 2021 30% - 2021-00173;67680,0;aide en numéraire;unique;2022-04-08;;False;1,0;;11943
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi innovants - Solde subvention 2021 montant proratisé - 2021-00192;8000,0;aide en numéraire;unique;2022-06-09;;False;1,0;;11944
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi innovants p -  1er acompte subvention 2022 70% - 2022-00180;157920,0;aide en numéraire;unique;2022-03-30;;False;1,0;;11945
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi renforcés -  1er acompte subvention 2022 70% - 2022-00132;14630,0;aide en numéraire;unique;2022-03-30;;False;1,0;;11946
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;Itinéraires emploi renforcés - Solde subvention 2021 30% - 2021-00124;6270,0;aide en numéraire;unique;2022-03-07;;False;1,0;;11947
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LDA -SUB2022-PROJET ZONE LIBRE - ACOMPTE 1-AJ;24000,0;aide en numéraire;unique;2022-11-29;;False;1,0;;11948
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LDA SUB 2022- Acc.sortie.hosp - AVANCE 1;12000,0;aide en numéraire;unique;2022-07-27;;False;1,0;;11949
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LDA SUB 2022- CHRS GLISSANT - AVANCE 1;6400,0;aide en numéraire;unique;2022-07-27;;False;1,0;;11950
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LDA SUB 2022-GRANDS PRECAIRES - AVANCE 1;36000,0;aide en numéraire;unique;2022-07-27;;False;1,0;;11951
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LOGEMENT D'ABORD - Subv 2021 - SOLDE - AJ;7400,0;aide en numéraire;unique;2022-10-13;;False;1,0;;11952
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LOGEMENT D'ABORD - Subv 2021 - SOLDE - AJ;15000,0;aide en numéraire;unique;2022-10-24;;False;1,0;;11953
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LOGEMENT D'ABORD - Subv 2021 - SOLDE - AJ;4000,0;aide en numéraire;unique;2022-10-26;;False;1,0;;11954
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;LOGEMENT D'ABORD - Subv 2021 - SOLDE - AJ;600,0;aide en numéraire;unique;2022-11-07;;False;1,0;;11955
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;SOLDE SUB PLAN PAUVRETE 2021 - FICHE ACTION 8 - ALYNEA MARAUDE JEUNES;29250,0;aide en numéraire;unique;2022-12-31;;False;1,0;;11956
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;SUB 2022-MDH-ACC EMPLOI -ACOMPTE  1-AJ;82286,4;aide en numéraire;unique;2022-11-14;;False;1,0;;11957
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;SUBV 2021 - Métro Hospitalité - SOLDE-AJ;40000,0;aide en numéraire;unique;2022-12-08;;False;1,0;;11958
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION LYONNAISE NOUVELLE D ECOUTE ET D ACCOMPAGNEMENT;30136563100037;;SUBV 2022 - Projet EaSi - 1er ACOMPTE - ALYNEA;142322,91;aide en numéraire;unique;2022-07-29;;False;1,0;;11959
Métropole de Lyon (Budget principal);20004697700019;2022;;;OFTA SERVICE AIDE A DOMICILE;30179117400024;;CFI 2022 SPASAD OFTA - 1;63120,0;aide en numéraire;unique;2022-06-02;;False;1,0;;11960
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOINS ET SANTE;30209561700064;;CFI 2022 SPASAD SOINS ET SANTE - 1;45759,0;aide en numéraire;unique;2022-06-02;;False;1,0;;11961
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;CFI 2022 SOLIHA - 1;6600,0;aide en numéraire;unique;2022-05-04;;False;1,0;;11962
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;FSL - SUBVENTION ASLL COPRO 20 - Solde SOLIHA;6200,0;aide en numéraire;unique;2022-01-28;;False;1,0;;11963
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;FSL 2021 - SUBVENTION ASLL - SOLIHA - SOLDE;13640,0;aide en numéraire;unique;2022-06-09;;False;1,0;;11964
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;FSL-ASLL2022-Mesure copro - SOLIHA - 1er ACOMPTE;18720,0;aide en numéraire;unique;2022-07-07;;False;1,0;;11965
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;FSL-ASLL2022-Mesure individu. - 1er ACOMPTE - SOLIHA;36000,0;aide en numéraire;unique;2022-07-07;;False;1,0;;11966
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;SUBV 2021 - ASSO PARC EXISTANT - SOLDE2 - AJ;105000,0;aide en numéraire;unique;2022-05-10;;False;1,0;;11967
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;SUBV 2022 - ASSO PARC EXISTANT - 1;280000,0;aide en numéraire;unique;2022-08-19;;False;1,0;;11968
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLIHA RHONE ET GRAND LYON;30247604900036;;SUBV 2022 - ASSO PARC EXISTANT - SOLDE-AJ;70000,0;aide en numéraire;unique;2022-12-31;;False;1,0;;11969
Métropole de Lyon (Budget principal);20004697700019;2022;;;LES FOYERS MATTER;30256627800115;;LDA SUB 2022- ACCES LOG PRISON - ACOMPTE 1-AJ;20000,0;aide en numéraire;unique;2022-12-26;;False;1,0;;11970
Métropole de Lyon (Budget principal);20004697700019;2022;;;LES FOYERS MATTER;30256627800115;;LDA SUB 2022- RECONCILIE TOIT - ACOMPTE1;40000,0;aide en numéraire;unique;2022-09-06;;False;1,0;;11971
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000081;;Itinéraires activité diversifi -  Solde subvention 2021 30% - 2021-00082;15000,0;aide en numéraire;unique;2022-02-21;;False;1,0;;11972
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000081;;Itinéraires activité diversifi - 1er acompte subvention 2022 70% - 2022-00082;35000,0;aide en numéraire;unique;2022-05-05;;False;1,0;;11973
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000156;;201805184-ACI-Le grenier Lahso - Solde subvention FSE 2019 montant proratisé - 2019-03228;20188,19;aide en numéraire;unique;2022-03-18;;False;1,0;;11974
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000156;;ACI Le Grenier -  Solde subvention 2021 30% - 2021-00038;5508,0;aide en numéraire;unique;2022-03-28;;False;1,0;;11975
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000156;;ACI Le Grenier - 1er acompte - subvention 2022 - 70% - dossier 2022-38;12852,0;aide en numéraire;unique;2022-09-28;;False;1,0;;11976
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;FSL 2021 - SUBVENTION ASLL - SOLDE - LDA;6400,0;aide en numéraire;unique;2022-12-30;;False;1,0;;11977
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;FSL-ASLL2022-Mesure individu. - 1er ACOMPTE - LAHSO;95600,0;aide en numéraire;unique;2022-07-28;;False;1,0;;11978
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;FSL-GLA2022-Aide dep.gest.loc - 1er ACOMPTE - LAHSO;30992,0;aide en numéraire;unique;2022-07-28;;False;1,0;;11979
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;LDA SUB 2022- ACC.RISQUE EXPUL -  AVANCE 1;25600,0;aide en numéraire;unique;2022-07-26;;False;1,0;;11980
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;LOGEMENT D'ABORD - Subv 2021 - 1ER ACPTE - AJ;40000,0;aide en numéraire;unique;2022-03-02;;False;1,0;;11981
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;LOGEMENT D'ABORD - Subv 2021 - 1ère Acompte -AJ;40000,0;aide en numéraire;unique;2022-04-26;;False;1,0;;11982
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;LOGEMENT D'ABORD - Subv 2021 - SOLDE - AJ;13000,0;aide en numéraire;unique;2022-12-31;;False;1,0;;11983
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;PLAN PAUVRETE 2020_LAHSO - SOLDE2;3000,0;aide en numéraire;unique;2022-08-23;;False;1,0;;11984
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;PP 2021 - LAHSO - SOLDE - AJ;10500,0;aide en numéraire;unique;2022-12-22;;False;1,0;;11985
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;PP 2022 - LAHSO - ACOMPTE 1-AJ;35000,0;aide en numéraire;unique;2022-11-25;;False;1,0;;11986
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOCIATION DE L HOTEL SOCIAL;30293742000198;;SUB PLAN DE PAUVRETE 2022 - 1;17000,0;aide en numéraire;unique;2022-12-07;;False;1,0;;11987
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLID ARTE DE LAHSO;30293742000206;;Actions Levée des freins - 1er acompte subvention 2022 70% - 2022-00001;11480,0;aide en numéraire;unique;2022-06-09;;False;1,0;;11988
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLID ARTE DE LAHSO;30293742000206;;Actions Levée des freins - Solde subvention 2021 30% - 2021-00007;4920,0;aide en numéraire;unique;2022-07-08;;False;1,0;;11989
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLID ARTE DE LAHSO;30293742000206;;Itinéraires emploi diversifiés - 1er acompte subvention 2022 70% - 2022-00105;72800,0;aide en numéraire;unique;2022-06-09;;False;1,0;;11990
Métropole de Lyon (Budget principal);20004697700019;2022;;;SOLID ARTE DE LAHSO;30293742000206;;Itinéraires emploi diversifiés - Solde subvention 2021 30% - 2021-00150;31200,0;aide en numéraire;unique;2022-03-02;;False;1,0;;11991
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS ECOLE DE MUSIQUE DE CALUIRE ET CUIRE;30341300900026;;AMC CALUIRE - inv 2021 - 1er acompte sur factures - subvention 2021 - dossier 2021-5402;5379,71;aide en numéraire;unique;2022-07-27;;False;1,0;;11992
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS ECOLE DE MUSIQUE DE CALUIRE ET CUIRE;30341300900026;;AMC2 -  EA FONCT - paiement intégral - subvention 2022 - 100% - dossier 2022-3016;78596,0;aide en numéraire;unique;2022-10-06;;False;1,0;;11993
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS ECOLE DE MUSIQUE DE CALUIRE ET CUIRE;30341300900026;;AMC2 - paiement intégral - subvention 2022 - 100% - dossier 2022-4794;6000,0;aide en numéraire;unique;2022-12-16;;False;1,0;;11994
Métropole de Lyon (Budget principal);20004697700019;2022;;;OGEC AUX LAZARISTES - LA SALLE LYON;30461408400016;;LY5 COL LAZARISTES -Loi Falloux 2022 - Rplt fenêtres - Acpte 1;9648,0;aide en numéraire;unique;2022-12-14;;False;1,0;;11995
Métropole de Lyon (Budget principal);20004697700019;2022;;;OGEC AUX LAZARISTES - LA SALLE LYON;30461408400016;;LY5 COL LAZARISTES -Loi Falloux 2022-Amgt espaces verts- Acpte 1;26640,0;aide en numéraire;unique;2022-12-14;;False;1,0;;11996
Métropole de Lyon (Budget principal);20004697700019;2022;;;CENTRE D INFORMATION SUR LES DROITS DES FEMMES ET DES FAMILLES RHONE;30593351700032;;201805281-Accompagt des femmes - Solde subvention FSE 2019 montant proratisé - 2019-01873;98634,62;aide en numéraire;unique;2022-11-04;;False;1,0;;11997
Métropole de Lyon (Budget principal);20004697700019;2022;;;CENTRE D INFORMATION SUR LES DROITS DES FEMMES ET DES FAMILLES RHONE;30593351700032;;Action Levée des freins -  1er acompte subvention 2022 - 2022-00525;20650,0;aide en numéraire;unique;2022-04-08;;False;1,0;;11998
Métropole de Lyon (Budget principal);20004697700019;2022;;;CENTRE D INFORMATION SUR LES DROITS DES FEMMES ET DES FAMILLES RHONE;30593351700032;;Action Levée des freins -  1er acompte subvention 2022 - 2022-00934;7700,0;aide en numéraire;unique;2022-04-08;;False;1,0;;11999
